peak_id	chrom	peak_start	peak_end	peak_midpoint	geneid	gene_symbol	gene_locus_start	gene_locus_end	nearest_tss	dist_to_tss	nearest_tss_gene	nearest_tss_gene_strand
11712	chr2	38323054	38324054	38323554	1545	CYP1B1	38240465	38453878	38303323	-20230	1545	-
11247	chr2	38302878	38303878	38303378	1545	CYP1B1	38240465	38453878	38303323	-54	1545	-
12587	chr2	38379764	38380764	38380264	1545	CYP1B1	38240465	38453878	38358246	22017	285154	+
11323	chr2	100908187	100909187	100908687	164832	LONRF2	100849117	100986643	100925687	16999	164832	-
11495	chr2	100938399	100939399	100938899	164832	LONRF2	100849117	100986643	100939195	295	164832	-
11834	chr2	100883956	100884956	100884456	164832	LONRF2	100849117	100986643	100925687	41230	164832	-
11550	chr2	109469308	109470308	109469808	165055	CCDC138	109369578	109504523	109403218	66589	165055	+
12042	chr2	26582571	26583571	26583071	165082	GPR113	26569320	26597234	26569685	-13385	165082	-
12797	chr2	26578002	26579002	26578502	165082	GPR113	26569320	26597234	26569685	-8816	165082	-
12603	chr2	26585976	26586976	26586476	165082	GPR113	26569320	26597234	26569685	-16790	165082	-
11433	chr2	26590539	26591539	26591039	165082	GPR113	26569320	26597234	26569685	-21353	165082	-
12530	chr2	232505067	232506067	232505567	165100	C2orf57	232426398	232515423	232457574	47992	165100	+
12014	chr2	232441329	232442329	232441829	165100	C2orf57	232426398	232515423	232457574	-15744	165100	+
11284	chr2	232465187	232466187	232465687	165100	C2orf57	232426398	232515423	232457574	8112	165100	+
12289	chr2	29255433	29256433	29255933	165186	FAM179A	29246779	29276712	29256296	-362	165186	+
12646	chr2	187636203	187637203	187636703	165215	FAM171B	187592673	187670226	187713897	77193	151112	-
12539	chr2	15873586	15874586	15874086	1653	DDX1	15716613	15906226	15731744	142341	1653	+
12609	chr2	172944622	172945622	172945122	1745	DLX1	172907506	172958843	172950207	-5084	1745	+
11787	chr2	173090739	173091739	173091239	1746	DLX2	172958844	173129780	172967478	-123760	1746	-
12464	chr2	172996884	172997884	172997384	1746	DLX2	172958844	173129780	172967478	-29905	1746	-
12099	chr2	173093517	173094517	173094017	1746	DLX2	172958844	173129780	172967478	-126538	1746	-
11579	chr2	172654523	172655523	172655023	1781	DYNC1I2	172553834	172657106	172583067	71955	1781	+
12505	chr2	25534038	25535038	25534538	1788	DNMT3A	25519978	25565117	25551590	17051	100302246	-
11831	chr2	25470674	25471674	25471174	1788	DNMT3A	25433371	25519977	25475184	4009	1788	-
11331	chr2	162728314	162729314	162728814	1803	DPP4	162705421	162930524	162929996	201181	1803	-
11527	chr2	162723554	162724554	162724054	1803	DPP4	162705421	162930524	162929996	205941	1803	-
12458	chr2	25791698	25792698	25792198	1838	DTNB	25790637	25886017	25873091	80892	1838	-
11638	chr2	25841139	25842139	25841639	1838	DTNB	25790637	25886017	25873091	31451	1838	-
11467	chr2	25896396	25897396	25896896	1838	DTNB	25886018	25949841	25896516	-379	1838	-
12633	chr2	96812443	96813443	96812943	1844	DUSP2	96796535	96836233	96811179	-1763	1844	-
11176	chr2	11638361	11639361	11638861	1876	E2F6	11545505	11640269	11606303	-32557	1876	-
11777	chr2	241800707	241801707	241801207	189	AGXT	241783894	241812245	241808161	-6953	189	+
11672	chr2	241796245	241797245	241796745	189	AGXT	241783894	241812245	241808161	-11415	189	+
12491	chr2	98669477	98670477	98669977	200403	VWA3B	98657975	98756477	98703594	-33616	200403	+
11214	chr2	98850092	98851092	98850592	200403	VWA3B	98840715	98855878	98853036	-2443	200403	+
11616	chr2	98703168	98704168	98703668	200403	VWA3B	98657975	98756477	98703594	73	200403	+
12030	chr2	98701805	98702805	98702305	200403	VWA3B	98657975	98756477	98703594	-1288	200403	+
12683	chr2	98743696	98744696	98744196	200403	VWA3B	98657975	98756477	98765957	-21760	200403	+
11798	chr2	98704363	98705363	98704863	200403	VWA3B	98657975	98756477	98703594	1268	200403	+
12110	chr2	101971895	101972895	101972395	200407	CREG2	101964560	102159226	102003965	31569	200407	-
11817	chr2	102081046	102082046	102081546	200407	CREG2	101964560	102159226	102091165	9618	731220	-
12596	chr2	102079938	102080938	102080438	200407	CREG2	101964560	102159226	102091165	10726	731220	-
12068	chr2	102012349	102013349	102012849	200407	CREG2	101964560	102159226	102003965	-8883	200407	-
12001	chr2	102004510	102005510	102005010	200407	CREG2	101964560	102159226	102003965	-1044	200407	-
12808	chr2	68694070	68695070	68694570	200558	APLF	68694541	68725731	68694690	-119	200558	+
12049	chr2	209179498	209180498	209179998	200576	PIKFYVE	209125399	209201273	209224568	-44569	5746	+
12702	chr2	209127022	209128022	209127522	200576	PIKFYVE	209125399	209201273	209130990	-3467	200576	+
11389	chr2	207424196	207425196	207424696	200726	LOC200726	207407755	207545131	207507141	-82444	200726	+
12180	chr2	207543694	207544694	207544194	200726	LOC200726	207407755	207545131	207507141	37052	200726	+
12252	chr2	62686064	62687064	62686564	200728	TMEM17	62578434	62748192	62733604	47039	200728	-
12511	chr2	62633466	62634466	62633966	200728	TMEM17	62578434	62748192	62733604	99637	200728	-
11532	chr2	62754779	62755779	62755279	200728	TMEM17	62748193	62831896	62762780	7500	200728	-
12679	chr2	62641976	62642976	62642476	200728	TMEM17	62578434	62748192	62733604	91127	200728	-
11261	chr2	65526976	65527976	65527476	200734	SPRED2	65524381	65626794	65593931	66454	200734	-
12228	chr2	65866290	65867290	65866790	200734	SPRED2	65626795	66161094	65659656	-207133	200734	-
11345	chr2	65831134	65832134	65831634	200734	SPRED2	65626795	66161094	65659656	-171977	200734	-
12011	chr2	65536462	65537462	65536962	200734	SPRED2	65524381	65626794	65593931	56968	200734	-
12013	chr2	65615009	65616009	65615509	200734	SPRED2	65524381	65626794	65593931	-21577	200734	-
12452	chr2	65604315	65605315	65604815	200734	SPRED2	65524381	65626794	65593931	-10883	200734	-
12206	chr2	66146524	66147524	66147024	200734	SPRED2	65626795	66161094	66585460	438435	100616464	-
11864	chr2	119638656	119639656	119639156	2019	EN1	119233267	119652752	119605759	-33396	2019	-
12214	chr2	46536144	46537144	46536644	2034	EPAS1	46214218	46565700	46524540	12103	2034	+
12278	chr2	46324380	46325380	46324880	2034	EPAS1	46214218	46565700	46524540	-199659	2034	+
12229	chr2	46322686	46323686	46323186	2034	EPAS1	46214218	46565700	46524540	-201353	2034	+
12188	chr2	46237485	46238485	46237985	2034	EPAS1	46214218	46565700	46524540	-286554	2034	+
11341	chr2	46300296	46301296	46300796	2034	EPAS1	46214218	46565700	46524540	-223743	2034	+
11401	chr2	46391224	46392224	46391724	2034	EPAS1	46214218	46565700	46524540	-132815	2034	+
11382	chr2	46361388	46362388	46361888	2034	EPAS1	46214218	46565700	46524540	-162651	2034	+
12363	chr2	46638174	46639174	46638674	2034	EPAS1	46565701	46676967	46606838	31835	2034	+
12467	chr2	221735712	221736712	221736212	2043	EPHA4	221466846	222437006	222437001	700788	2043	-
12197	chr2	222292414	222293414	222292914	2043	EPHA4	221466846	222437006	222437001	144086	2043	-
12757	chr2	222381956	222382956	222382456	2043	EPHA4	221466846	222437006	222437001	54544	2043	-
11477	chr2	222631939	222632939	222632439	2043	EPHA4	222437007	222799938	222437010	-195428	2043	-
12346	chr2	222661832	222662832	222662332	2043	EPHA4	222437007	222799938	222437010	-225321	2043	-
12418	chr2	222392431	222393431	222392931	2043	EPHA4	221466846	222437006	222437001	44069	2043	-
11806	chr2	222210699	222211699	222211199	2043	EPHA4	221466846	222437006	222437001	225801	2043	-
11978	chr2	221483902	221484902	221484402	2043	EPHA4	221466846	222437006	220771286	-713115	100422959	-
12400	chr2	222658661	222659661	222659161	2043	EPHA4	222437007	222799938	222437010	-222150	2043	-
11642	chr2	222669544	222670544	222670044	2043	EPHA4	222437007	222799938	222437010	-233033	2043	-
12833	chr2	111088236	111089944	111089090	205251	LINC00116	110977942	111105584	111042429	46660	100616123	+
12831	chr2	111047275	111048275	111047775	205251	LINC00116	110977942	111105584	111042429	5345	100616123	+
12832	chr2	111056542	111057542	111057042	205251	LINC00116	110977942	111105584	111042429	14612	100616123	+
11881	chr2	213504833	213505833	213505333	2066	ERBB4	212442824	213641674	213403352	-101980	2066	-
12648	chr2	213511067	213512067	213511567	2066	ERBB4	212442824	213641674	213403352	-108214	2066	-
12768	chr2	212822411	212823411	212822911	2066	ERBB4	212442824	213641674	213291084	468172	100313771	-
11741	chr2	212805729	212806729	212806229	2066	ERBB4	212442824	213641674	213291084	484854	100313771	-
12043	chr2	212700082	212701082	212700582	2066	ERBB4	212442824	213641674	213291084	590501	100313771	-
12733	chr2	212803514	212804514	212804014	2066	ERBB4	212442824	213641674	213291084	487069	100313771	-
11786	chr2	223659610	223661356	223660483	2181	ACSL3	223639391	223766695	223725731	-65247	2181	+
11923	chr2	223726994	223727994	223727494	2181	ACSL3	223639391	223766695	223725731	1762	2181	+
12033	chr2	223749477	223750477	223749977	2181	ACSL3	223639391	223766695	223725731	24245	2181	+
12487	chr2	223841303	223842303	223841803	2181	ACSL3	223766696	223862260	223916647	-74843	23704	+
12462	chr2	223641769	223642769	223642269	2181	ACSL3	223639391	223766695	223725731	-83461	2181	+
11844	chr2	223833111	223834111	223833611	2181	ACSL3	223766696	223862260	223916647	-83035	23704	+
12639	chr2	56065995	56066995	56066495	2202	EFEMP1	56035685	56150644	56151298	84802	2202	-
11224	chr2	177710116	177711116	177710616	220988	HNRNPA3	177605773	178077454	177502302	-208313	375295	-
12669	chr2	177678712	177679712	177679212	220988	HNRNPA3	177605773	178077454	177502302	-176909	375295	-
11201	chr2	106138853	106139853	106139353	2274	FHL2	106035678	106208292	106055230	-84122	2274	-
11948	chr2	106003329	106004329	106003829	2274	FHL2	105999173	106014496	106015575	11745	2274	-
12393	chr2	106047481	106048481	106047981	2274	FHL2	106035678	106208292	106055230	7248	2274	-
12221	chr2	105993994	105994994	105994494	2274	FHL2	105969471	105999172	105984928	-9565	2274	-
11755	chr2	106067740	106068740	106068240	2274	FHL2	106035678	106208292	106055230	-13009	2274	-
11918	chr2	106071840	106072840	106072340	2274	FHL2	106035678	106208292	106055230	-17109	2274	-
12233	chr2	106007384	106008384	106007884	2274	FHL2	105999173	106014496	106015575	7690	2274	-
12514	chr2	106020130	106021130	106020630	2274	FHL2	106015904	106035677	106016124	-4505	2274	-
11853	chr2	213826066	213827066	213826566	22807	IKZF2	213641675	213946682	213791060	-35505	100616472	-
12780	chr2	213804532	213805532	213805032	22807	IKZF2	213641675	213946682	213791060	-13971	100616472	-
12345	chr2	214022586	214023586	214023086	22807	IKZF2	214015697	214082724	214016333	-6752	22807	-
12325	chr2	213770019	213771019	213770519	22807	IKZF2	213641675	213946682	213790980	-20460	100616267	+
12191	chr2	213735047	213736047	213735547	22807	IKZF2	213641675	213946682	213790980	-55432	100616267	+
12444	chr2	214040031	214041031	214040531	22807	IKZF2	214015697	214082724	214016333	-24197	22807	-
12684	chr2	165549591	165550591	165550091	22837	COBLL1	165516586	165568164	165554810	4718	22837	-
12215	chr2	27200565	27201565	27201065	22924	MAPRE3	27132341	27224649	27193524	7540	22924	+
11687	chr2	136002382	136003382	136002882	22930	RAB3GAP1	135828539	136067703	135847223	155658	22930	+
12443	chr2	88958727	88959727	88959227	22934	RPIA	88959086	89028297	88991175	-31947	22934	+
11252	chr2	25301522	25302522	25302022	22979	EFR3B	25229899	25328266	25264972	37049	22979	+
12547	chr2	25310218	25311218	25310718	22979	EFR3B	25229899	25328266	25264972	45745	22979	+
11619	chr2	1950288	1951288	1950788	23040	MYT1L	1886848	2051898	1927035	-23752	23040	-
12580	chr2	1806779	1807779	1807279	23040	MYT1L	1797476	1886847	1846658	39378	23040	-
12755	chr2	2086794	2087794	2087294	23040	MYT1L	2051899	2249882	2176760	89465	23040	-
12687	chr2	2542612	2543612	2543112	23040	MYT1L	2329025	2829245	2335045	-208066	23040	-
11650	chr2	29119436	29120436	29119936	23160	WDR43	29105355	29160848	29117532	2403	23160	+
12575	chr2	11842327	11843327	11842827	23175	LPIN1	11837414	11872986	11864459	-21631	23175	+
11992	chr2	11928432	11929432	11928932	23175	LPIN1	11884108	12371868	11927199	1732	23175	+
11289	chr2	54216236	54217236	54216736	23198	PSME4	54156292	54270193	54197977	-18758	23198	-
12585	chr2	54214119	54215119	54214619	23198	PSME4	54156292	54270193	54197977	-16641	23198	-
11708	chr2	72909731	72910731	72910231	23233	EXOC6B	72714071	73083844	73053177	142945	23233	-
11246	chr2	72797206	72798206	72797706	23233	EXOC6B	72714071	73083844	73053177	255470	23233	-
11593	chr2	72799308	72800308	72799808	23233	EXOC6B	72714071	73083844	73053177	253368	23233	-
11197	chr2	72801786	72802786	72802286	23233	EXOC6B	72714071	73083844	73053177	250890	23233	-
11681	chr2	72977808	72978808	72978308	23233	EXOC6B	72714071	73083844	73053177	74868	23233	-
11369	chr2	63085080	63086080	63085580	23301	EHBP1	62933517	63104439	62934031	151548	23301	+
11723	chr2	200206725	200207725	200207225	23314	SATB2	199441662	200267358	200320819	113593	23314	-
12545	chr2	200301779	200302779	200302279	23314	SATB2	200267359	200321819	200320819	18539	23314	-
12123	chr2	199832665	199833665	199833165	23314	SATB2	199441662	200267358	200320819	487653	23314	-
11537	chr2	200093564	200094564	200094064	23314	SATB2	199441662	200267358	200320819	226754	23314	-
12752	chr2	200228564	200229564	200229064	23314	SATB2	199441662	200267358	200320819	91754	23314	-
12802	chr2	122246588	122247588	122247088	23332	CLASP1	122238073	122333931	122247904	815	23332	-
11744	chr2	216282950	216283950	216283450	2335	FN1	216278900	216589569	216300791	17340	2335	-
12012	chr2	216226311	216227311	216226811	2335	FN1	216210010	216245596	216242985	16173	2335	-
12329	chr2	216483410	216484410	216483910	2335	FN1	216278900	216589569	216300791	-183118	2335	-
12371	chr2	216284205	216285205	216284705	2335	FN1	216278900	216589569	216300791	16085	2335	-
12380	chr2	216400128	216401128	216400628	2335	FN1	216278900	216589569	216300791	-99836	2335	-
11333	chr2	20580771	20581771	20581271	23369	PUM2	20538806	20598649	20550463	-30807	23369	-
11775	chr2	20550978	20551978	20551478	23369	PUM2	20538806	20598649	20550463	-1014	23369	-
11491	chr2	20574403	20575403	20574903	23369	PUM2	20538806	20598649	20550463	-24439	23369	-
11577	chr2	20578111	20579111	20578611	23369	PUM2	20538806	20598649	20550463	-28147	23369	-
12790	chr2	97018534	97019534	97019034	23397	NCAPH	96996710	97086289	97001483	17550	23397	+
12535	chr2	43009591	43010591	43010091	23498	HAAO	43005577	43236748	43019751	9659	23498	-
11662	chr2	43011407	43012407	43011907	23498	HAAO	43005577	43236748	43019751	7843	23498	-
11239	chr2	43015693	43016693	43016193	23498	HAAO	43005577	43236748	43019751	3557	23498	-
11893	chr2	43206844	43207844	43207344	23498	HAAO	43005577	43236748	43019751	-187592	23498	-
11927	chr2	43014230	43015230	43014730	23498	HAAO	43005577	43236748	43019751	5020	23498	-
11598	chr2	98645112	98646112	98645612	23505	TMEM131	98495008	98657974	98612354	-33257	23505	-
12086	chr2	98650280	98651280	98650780	23505	TMEM131	98495008	98657974	98612354	-38425	23505	-
12202	chr2	98648791	98649791	98649291	23505	TMEM131	98495008	98657974	98612354	-36936	23505	-
11887	chr2	98497534	98498534	98498034	23505	TMEM131	98495008	98657974	98612354	114319	23505	-
11591	chr2	98627218	98628218	98627718	23505	TMEM131	98495008	98657974	98612354	-15363	23505	-
11182	chr2	220264583	220265583	220265083	23549	DNPEP	220253131	220268348	220264729	-353	23549	-
12073	chr2	28659185	28660185	28659685	2355	FOSL2	28568488	28667380	28618578	41106	2355	+
11231	chr2	28599704	28600704	28600204	2355	FOSL2	28568488	28667380	28615668	-15463	2355	+
11528	chr2	28609509	28610509	28610009	2355	FOSL2	28568488	28667380	28615668	-5658	2355	+
11241	chr2	28581846	28582846	28582346	2355	FOSL2	28568488	28667380	28615668	-33321	2355	+
11290	chr2	28583556	28584556	28584056	2355	FOSL2	28568488	28667380	28615668	-31611	2355	+
11941	chr2	28569405	28570405	28569905	2355	FOSL2	28568488	28667380	28533326	-36578	100505716	-
11994	chr2	28578094	28579094	28578594	2355	FOSL2	28568488	28667380	28615668	-37073	2355	+
11337	chr2	113933984	113934984	113934484	23550	PSD4	113908349	113937046	113931559	2924	23550	+
12627	chr2	113916355	113917355	113916855	23550	PSD4	113908349	113937046	113931559	-14703	23550	+
11977	chr2	113924383	113925383	113924883	23550	PSD4	113908349	113937046	113931559	-6675	23550	+
12170	chr2	11795429	11796429	11795929	23620	NTSR2	11781358	11837413	11810329	14399	23620	-
11529	chr2	193302559	193303559	193303059	23671	TMEFF2	192885814	193337107	193059644	-243414	23671	-
11728	chr2	236113209	236114209	236113709	23677	SH3BP4	235887338	236145041	235887346	226362	23677	+
12339	chr2	236000815	236001815	236001315	23677	SH3BP4	235887338	236145041	235887346	113968	23677	+
12248	chr2	235848017	235849017	235848517	23677	SH3BP4	235633161	235873978	235860627	-12109	23677	+
12428	chr2	235884970	235885970	235885470	23677	SH3BP4	235873979	235887337	235887328	-1857	23677	+
11500	chr2	235906865	235907865	235907365	23677	SH3BP4	235887338	236145041	235887346	20018	23677	+
12613	chr2	236135584	236136584	236136084	23677	SH3BP4	235887338	236145041	235887346	248737	23677	+
11375	chr2	223885737	223886737	223886237	23704	KCNE4	223862261	224191991	223916647	-30409	23704	+
11586	chr2	29806089	29807089	29806589	238	ALK	29744337	30257091	30144477	337887	238	-
11207	chr2	10897308	10898308	10897808	245973	ATP6V1C2	10845944	10907367	10861774	36033	245973	+
12210	chr2	233307016	233308016	233307516	248	ALPI	233296193	233320867	233320832	-13315	248	+
